pass	rgb	class	aabb	detail	path
0	152,72,232	MeshInstance3D	0.0x0.0x0.1	mat=StandardMaterial3D@0.480,0.200,0.100;mat=StandardMaterial3D@0.480,0.200,0.100	StreetIdShot/OrisonRoot/F02_D_RADIATOR_01/WorkingAssembly/@MeshInstance3D@8525
0	168,72,232	MeshInstance3D	0.4x0.4x0.0	mat=StandardMaterial3D@0.700,0.650,0.600;mat=StandardMaterial3D@0.700,0.650,0.600	StreetIdShot/OrisonRoot/F02_FLUE_BREAST/FixedThimble/@MeshInstance3D@8542
0	184,72,232	MeshInstance3D	0.3x0.3x0.1	mat=StandardMaterial3D@0.780,0.760,0.720;mat=StandardMaterial3D@0.780,0.760,0.720	StreetIdShot/OrisonRoot/F02_FLUE_BREAST/FixedThimble/@MeshInstance3D@8543
0	200,72,232	MeshInstance3D	0.1x0.1x0.0	mat=StandardMaterial3D@0.780,0.760,0.720;mat=StandardMaterial3D@0.780,0.760,0.720	StreetIdShot/OrisonRoot/F02_FLUE_BREAST/ClosurePlate/@MeshInstance3D@8544
0	216,72,232	MeshInstance3D	0.9x2.1x0.1	mat=StandardMaterial3D@0.480,0.500,0.470;mat=StandardMaterial3D@0.480,0.500,0.470	StreetIdShot/OrisonRoot/F02_DOOR_01/HingedLeaf/@MeshInstance3D@8564
0	232,72,232	MeshInstance3D	0.9x1.8x0.0	mat=StandardMaterial3D@0.360,0.350,0.320;mat=StandardMaterial3D@0.360,0.350,0.320	StreetIdShot/OrisonRoot/F02_DOOR_01/HingedLeaf/@MeshInstance3D@8565
0	248,72,232	MeshInstance3D	0.1x0.2x0.2	mat=StandardMaterial3D@0.640,0.580,0.430;mat=StandardMaterial3D@0.640,0.580,0.430	StreetIdShot/OrisonRoot/F02_DOOR_01/HingedLeaf/@MeshInstance3D@8566
0	8,88,232	MeshInstance3D	1.0x1.9x0.1	mat=StandardMaterial3D@0.380,0.370,0.340;mat=StandardMaterial3D@0.380,0.370,0.340	StreetIdShot/OrisonRoot/F02_DOOR_01/FixedIronmongery/@MeshInstance3D@8567
0	24,88,232	MeshInstance3D	0.1x2.1x0.9	mat=StandardMaterial3D@0.350,0.270,0.240;mat=StandardMaterial3D@0.350,0.270,0.240	StreetIdShot/OrisonRoot/F02_DOOR_02/HingedLeaf/@MeshInstance3D@8606
0	40,88,232	MeshInstance3D	0.1x1.8x0.7	mat=StandardMaterial3D@0.287,0.221,0.197;mat=StandardMaterial3D@0.287,0.221,0.197	StreetIdShot/OrisonRoot/F02_DOOR_02/HingedLeaf/@MeshInstance3D@8607
0	56,88,232	MeshInstance3D	0.2x1.5x0.8	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_02/HingedLeaf/@MeshInstance3D@8608
0	72,88,232	MeshInstance3D	0.1x0.1x0.4	mat=StandardMaterial3D@0.420,0.400,0.360;mat=StandardMaterial3D@0.420,0.400,0.360	StreetIdShot/OrisonRoot/F02_DOOR_02/HingedLeaf/@MeshInstance3D@8609
0	88,88,232	MeshInstance3D	0.1x1.9x1.0	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_02/FixedIronmongery/@MeshInstance3D@8610
0	104,88,232	MeshInstance3D	0.0x0.1x0.2	mat=StandardMaterial3D@0.300,0.210,0.110;mat=StandardMaterial3D@0.300,0.210,0.110	StreetIdShot/OrisonRoot/F02_DOOR_02/BrassApartmentNumber_2A/@MeshInstance3D@23232
0	120,88,232	MeshInstance3D	0.0x0.1x0.2	mat=StandardMaterial3D@0.720,0.490,0.180;mat=StandardMaterial3D@0.720,0.490,0.180	StreetIdShot/OrisonRoot/F02_DOOR_02/BrassApartmentNumber_2A/@MeshInstance3D@23233
0	136,88,232	MeshInstance3D	0.0x0.1x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_DOOR_02/BrassApartmentNumber_2A/@MeshInstance3D@23234
0	152,88,232	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.760,0.880,0.580;mat=StandardMaterial3D@0.760,0.880,0.580	StreetIdShot/OrisonRoot/F02_DOOR_02/@Node3D@23229/@MeshInstance3D@23230
0	168,88,232	MeshInstance3D	0.1x2.1x0.9	mat=StandardMaterial3D@0.380,0.340,0.250;mat=StandardMaterial3D@0.380,0.340,0.250	StreetIdShot/OrisonRoot/F02_DOOR_03/HingedLeaf/@MeshInstance3D@8649
0	184,88,232	MeshInstance3D	0.1x1.8x0.7	mat=StandardMaterial3D@0.312,0.279,0.205;mat=StandardMaterial3D@0.312,0.279,0.205	StreetIdShot/OrisonRoot/F02_DOOR_03/HingedLeaf/@MeshInstance3D@8650
0	200,88,232	MeshInstance3D	0.2x1.5x0.8	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_03/HingedLeaf/@MeshInstance3D@8651
0	216,88,232	MeshInstance3D	0.1x0.1x0.4	mat=StandardMaterial3D@0.420,0.400,0.360;mat=StandardMaterial3D@0.420,0.400,0.360	StreetIdShot/OrisonRoot/F02_DOOR_03/HingedLeaf/@MeshInstance3D@8652
0	232,88,232	MeshInstance3D	0.1x1.9x1.0	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_03/FixedIronmongery/@MeshInstance3D@8653
0	248,88,232	MeshInstance3D	0.0x0.1x0.2	mat=StandardMaterial3D@0.300,0.210,0.110;mat=StandardMaterial3D@0.300,0.210,0.110	StreetIdShot/OrisonRoot/F02_DOOR_03/BrassApartmentNumber_2B/@MeshInstance3D@23328
0	8,104,232	MeshInstance3D	0.0x0.1x0.2	mat=StandardMaterial3D@0.720,0.490,0.180;mat=StandardMaterial3D@0.720,0.490,0.180	StreetIdShot/OrisonRoot/F02_DOOR_03/BrassApartmentNumber_2B/@MeshInstance3D@23329
0	24,104,232	MeshInstance3D	0.0x0.1x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_DOOR_03/BrassApartmentNumber_2B/@MeshInstance3D@23330
0	40,104,232	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.760,0.880,0.580;mat=StandardMaterial3D@0.760,0.880,0.580	StreetIdShot/OrisonRoot/F02_DOOR_03/@Node3D@23325/@MeshInstance3D@23326
0	56,104,232	MeshInstance3D	0.1x2.1x0.9	mat=StandardMaterial3D@0.480,0.500,0.470;mat=StandardMaterial3D@0.480,0.500,0.470	StreetIdShot/OrisonRoot/F02_DOOR_04/HingedLeaf/@MeshInstance3D@8671
0	72,104,232	MeshInstance3D	0.0x1.8x0.9	mat=StandardMaterial3D@0.360,0.350,0.320;mat=StandardMaterial3D@0.360,0.350,0.320	StreetIdShot/OrisonRoot/F02_DOOR_04/HingedLeaf/@MeshInstance3D@8672
0	88,104,232	MeshInstance3D	0.2x0.2x0.1	mat=StandardMaterial3D@0.640,0.580,0.430;mat=StandardMaterial3D@0.640,0.580,0.430	StreetIdShot/OrisonRoot/F02_DOOR_04/HingedLeaf/@MeshInstance3D@8673
0	104,104,232	MeshInstance3D	0.1x1.9x1.0	mat=StandardMaterial3D@0.380,0.370,0.340;mat=StandardMaterial3D@0.380,0.370,0.340	StreetIdShot/OrisonRoot/F02_DOOR_04/FixedIronmongery/@MeshInstance3D@8674
0	120,104,232	MeshInstance3D	0.1x2.1x0.9	mat=StandardMaterial3D@0.350,0.270,0.240;mat=StandardMaterial3D@0.350,0.270,0.240	StreetIdShot/OrisonRoot/F02_DOOR_05/HingedLeaf/@MeshInstance3D@8713
0	136,104,232	MeshInstance3D	0.1x1.8x0.7	mat=StandardMaterial3D@0.287,0.221,0.197;mat=StandardMaterial3D@0.287,0.221,0.197	StreetIdShot/OrisonRoot/F02_DOOR_05/HingedLeaf/@MeshInstance3D@8714
0	152,104,232	MeshInstance3D	0.2x1.5x0.8	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_05/HingedLeaf/@MeshInstance3D@8715
0	168,104,232	MeshInstance3D	0.1x0.1x0.4	mat=StandardMaterial3D@0.420,0.400,0.360;mat=StandardMaterial3D@0.420,0.400,0.360	StreetIdShot/OrisonRoot/F02_DOOR_05/HingedLeaf/@MeshInstance3D@8716
0	184,104,232	MeshInstance3D	0.1x1.9x1.0	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_05/FixedIronmongery/@MeshInstance3D@8717
0	200,104,232	MeshInstance3D	0.0x0.1x0.2	mat=StandardMaterial3D@0.300,0.210,0.110;mat=StandardMaterial3D@0.300,0.210,0.110	StreetIdShot/OrisonRoot/F02_DOOR_05/BrassApartmentNumber_2C/@MeshInstance3D@23244
0	216,104,232	MeshInstance3D	0.0x0.1x0.2	mat=StandardMaterial3D@0.720,0.490,0.180;mat=StandardMaterial3D@0.720,0.490,0.180	StreetIdShot/OrisonRoot/F02_DOOR_05/BrassApartmentNumber_2C/@MeshInstance3D@23245
0	232,104,232	MeshInstance3D	0.0x0.1x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_DOOR_05/BrassApartmentNumber_2C/@MeshInstance3D@23246
0	248,104,232	MeshInstance3D	0.0x0.1x0.1	mat=StandardMaterial3D@0.760,0.880,0.580;mat=StandardMaterial3D@0.760,0.880,0.580	StreetIdShot/OrisonRoot/F02_DOOR_05/@Node3D@23241/@MeshInstance3D@23242
0	8,120,232	MeshInstance3D	0.8x2.0x0.1	mat=StandardMaterial3D@0.780,0.750,0.670;mat=StandardMaterial3D@0.780,0.750,0.670	StreetIdShot/OrisonRoot/F02_DOOR_06/HingedLeaf/@MeshInstance3D@8752
0	24,120,232	MeshInstance3D	0.6x1.7x0.1	mat=StandardMaterial3D@0.640,0.615,0.549;mat=StandardMaterial3D@0.640,0.615,0.549	StreetIdShot/OrisonRoot/F02_DOOR_06/HingedLeaf/@MeshInstance3D@8753
0	40,120,232	MeshInstance3D	0.1x0.2x0.2	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_06/HingedLeaf/@MeshInstance3D@8754
0	56,120,232	MeshInstance3D	0.9x1.8x0.1	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_06/FixedIronmongery/@MeshInstance3D@8755
0	72,120,232	MeshInstance3D	0.8x2.0x0.1	mat=StandardMaterial3D@0.660,0.690,0.610;mat=StandardMaterial3D@0.660,0.690,0.610	StreetIdShot/OrisonRoot/F02_DOOR_07/HingedLeaf/@MeshInstance3D@8790
0	88,120,232	MeshInstance3D	0.6x1.7x0.1	mat=StandardMaterial3D@0.541,0.566,0.500;mat=StandardMaterial3D@0.541,0.566,0.500	StreetIdShot/OrisonRoot/F02_DOOR_07/HingedLeaf/@MeshInstance3D@8791
0	104,120,232	MeshInstance3D	0.1x0.2x0.2	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_07/HingedLeaf/@MeshInstance3D@8792
0	120,120,232	MeshInstance3D	0.9x1.8x0.1	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_07/FixedIronmongery/@MeshInstance3D@8793
0	136,120,232	MeshInstance3D	0.1x2.0x0.8	mat=StandardMaterial3D@0.700,0.630,0.570;mat=StandardMaterial3D@0.700,0.630,0.570	StreetIdShot/OrisonRoot/F02_DOOR_08/HingedLeaf/@MeshInstance3D@8828
0	152,120,232	MeshInstance3D	0.1x1.7x0.6	mat=StandardMaterial3D@0.574,0.517,0.467;mat=StandardMaterial3D@0.574,0.517,0.467	StreetIdShot/OrisonRoot/F02_DOOR_08/HingedLeaf/@MeshInstance3D@8829
0	168,120,232	MeshInstance3D	0.2x0.2x0.1	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_08/HingedLeaf/@MeshInstance3D@8830
0	184,120,232	MeshInstance3D	0.1x1.8x0.9	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_08/FixedIronmongery/@MeshInstance3D@8831
0	200,120,232	MeshInstance3D	0.8x2.0x0.1	mat=StandardMaterial3D@0.780,0.750,0.670;mat=StandardMaterial3D@0.780,0.750,0.670	StreetIdShot/OrisonRoot/F02_DOOR_09/HingedLeaf/@MeshInstance3D@8866
0	216,120,232	MeshInstance3D	0.6x1.7x0.1	mat=StandardMaterial3D@0.640,0.615,0.549;mat=StandardMaterial3D@0.640,0.615,0.549	StreetIdShot/OrisonRoot/F02_DOOR_09/HingedLeaf/@MeshInstance3D@8867
0	232,120,232	MeshInstance3D	0.1x0.2x0.2	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_09/HingedLeaf/@MeshInstance3D@8868
0	248,120,232	MeshInstance3D	0.9x1.8x0.1	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_09/FixedIronmongery/@MeshInstance3D@8869
0	8,136,232	MeshInstance3D	0.8x2.0x0.1	mat=StandardMaterial3D@0.660,0.690,0.610;mat=StandardMaterial3D@0.660,0.690,0.610	StreetIdShot/OrisonRoot/F02_DOOR_10/HingedLeaf/@MeshInstance3D@8904
0	24,136,232	MeshInstance3D	0.6x1.7x0.1	mat=StandardMaterial3D@0.541,0.566,0.500;mat=StandardMaterial3D@0.541,0.566,0.500	StreetIdShot/OrisonRoot/F02_DOOR_10/HingedLeaf/@MeshInstance3D@8905
0	40,136,232	MeshInstance3D	0.1x0.2x0.2	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_10/HingedLeaf/@MeshInstance3D@8906
0	56,136,232	MeshInstance3D	0.9x1.8x0.1	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_10/FixedIronmongery/@MeshInstance3D@8907
0	72,136,232	MeshInstance3D	0.8x2.0x0.1	mat=StandardMaterial3D@0.700,0.630,0.570;mat=StandardMaterial3D@0.700,0.630,0.570	StreetIdShot/OrisonRoot/F02_DOOR_11/HingedLeaf/@MeshInstance3D@8942
0	88,136,232	MeshInstance3D	0.6x1.7x0.1	mat=StandardMaterial3D@0.574,0.517,0.467;mat=StandardMaterial3D@0.574,0.517,0.467	StreetIdShot/OrisonRoot/F02_DOOR_11/HingedLeaf/@MeshInstance3D@8943
0	104,136,232	MeshInstance3D	0.1x0.2x0.2	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_11/HingedLeaf/@MeshInstance3D@8944
0	120,136,232	MeshInstance3D	0.9x1.8x0.1	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_11/FixedIronmongery/@MeshInstance3D@8945
0	136,136,232	MeshInstance3D	0.1x2.0x0.8	mat=StandardMaterial3D@0.780,0.750,0.670;mat=StandardMaterial3D@0.780,0.750,0.670	StreetIdShot/OrisonRoot/F02_DOOR_12/HingedLeaf/@MeshInstance3D@8980
0	152,136,232	MeshInstance3D	0.1x1.7x0.6	mat=StandardMaterial3D@0.640,0.615,0.549;mat=StandardMaterial3D@0.640,0.615,0.549	StreetIdShot/OrisonRoot/F02_DOOR_12/HingedLeaf/@MeshInstance3D@8981
0	168,136,232	MeshInstance3D	0.2x0.2x0.1	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_12/HingedLeaf/@MeshInstance3D@8982
0	184,136,232	MeshInstance3D	0.1x1.8x0.9	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_12/FixedIronmongery/@MeshInstance3D@8983
0	200,136,232	MeshInstance3D	0.8x2.0x0.1	mat=StandardMaterial3D@0.660,0.690,0.610;mat=StandardMaterial3D@0.660,0.690,0.610	StreetIdShot/OrisonRoot/F02_DOOR_13/HingedLeaf/@MeshInstance3D@9018
0	216,136,232	MeshInstance3D	0.6x1.7x0.1	mat=StandardMaterial3D@0.541,0.566,0.500;mat=StandardMaterial3D@0.541,0.566,0.500	StreetIdShot/OrisonRoot/F02_DOOR_13/HingedLeaf/@MeshInstance3D@9019
0	232,136,232	MeshInstance3D	0.1x0.2x0.2	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_13/HingedLeaf/@MeshInstance3D@9020
0	248,136,232	MeshInstance3D	0.9x1.8x0.1	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_13/FixedIronmongery/@MeshInstance3D@9021
0	8,152,232	MeshInstance3D	0.1x2.0x0.8	mat=StandardMaterial3D@0.700,0.630,0.570;mat=StandardMaterial3D@0.700,0.630,0.570	StreetIdShot/OrisonRoot/F02_DOOR_14/HingedLeaf/@MeshInstance3D@9056
0	24,152,232	MeshInstance3D	0.1x1.7x0.6	mat=StandardMaterial3D@0.574,0.517,0.467;mat=StandardMaterial3D@0.574,0.517,0.467	StreetIdShot/OrisonRoot/F02_DOOR_14/HingedLeaf/@MeshInstance3D@9057
0	40,152,232	MeshInstance3D	0.2x0.2x0.1	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_14/HingedLeaf/@MeshInstance3D@9058
0	56,152,232	MeshInstance3D	0.1x1.8x0.9	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_14/FixedIronmongery/@MeshInstance3D@9059
0	72,152,232	MeshInstance3D	0.8x2.0x0.1	mat=StandardMaterial3D@0.780,0.750,0.670;mat=StandardMaterial3D@0.780,0.750,0.670	StreetIdShot/OrisonRoot/F02_DOOR_15/HingedLeaf/@MeshInstance3D@9094
0	88,152,232	MeshInstance3D	0.6x1.7x0.1	mat=StandardMaterial3D@0.640,0.615,0.549;mat=StandardMaterial3D@0.640,0.615,0.549	StreetIdShot/OrisonRoot/F02_DOOR_15/HingedLeaf/@MeshInstance3D@9095
0	104,152,232	MeshInstance3D	0.1x0.2x0.2	mat=StandardMaterial3D@0.820,0.740,0.550;mat=StandardMaterial3D@0.820,0.740,0.550	StreetIdShot/OrisonRoot/F02_DOOR_15/HingedLeaf/@MeshInstance3D@9096
0	120,152,232	MeshInstance3D	0.9x1.8x0.1	mat=StandardMaterial3D@0.580,0.520,0.390;mat=StandardMaterial3D@0.580,0.520,0.390	StreetIdShot/OrisonRoot/F02_DOOR_15/FixedIronmongery/@MeshInstance3D@9097
0	136,152,232	MeshInstance3D	0.2x0.0x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_01/@Node3D@9100/@MeshInstance3D@9101
0	152,152,232	MeshInstance3D	0.3x0.0x0.3	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_01/@Node3D@9100/@MeshInstance3D@9102
0	168,152,232	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_01/@Node3D@9100/@MeshInstance3D@9103
0	184,152,232	MeshInstance3D	0.3x0.2x0.3	mat=StandardMaterial3D@1.000,0.970,0.900;mat=StandardMaterial3D@1.000,0.970,0.900	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_01/@Node3D@9100/bulb_dome
0	200,152,232	MeshInstance3D	0.2x0.0x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_02/@Node3D@9107/@MeshInstance3D@9108
0	216,152,232	MeshInstance3D	0.3x0.0x0.3	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_02/@Node3D@9107/@MeshInstance3D@9109
0	232,152,232	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_02/@Node3D@9107/@MeshInstance3D@9110
0	248,152,232	MeshInstance3D	0.3x0.2x0.3	mat=StandardMaterial3D@1.000,0.970,0.900;mat=StandardMaterial3D@1.000,0.970,0.900	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_02/@Node3D@9107/bulb_dome
0	8,168,232	MeshInstance3D	0.2x0.0x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_03/@Node3D@9114/@MeshInstance3D@9115
0	24,168,232	MeshInstance3D	0.3x0.0x0.3	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_03/@Node3D@9114/@MeshInstance3D@9116
0	40,168,232	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_03/@Node3D@9114/@MeshInstance3D@9117
0	56,168,232	MeshInstance3D	0.3x0.2x0.3	mat=StandardMaterial3D@1.000,0.970,0.900;mat=StandardMaterial3D@1.000,0.970,0.900	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_03/@Node3D@9114/bulb_dome
0	72,168,232	MeshInstance3D	0.2x0.0x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_04/@Node3D@9121/@MeshInstance3D@9122
0	88,168,232	MeshInstance3D	0.3x0.0x0.3	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_04/@Node3D@9121/@MeshInstance3D@9123
0	104,168,232	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_04/@Node3D@9121/@MeshInstance3D@9124
0	120,168,232	MeshInstance3D	0.3x0.2x0.3	mat=StandardMaterial3D@1.000,0.970,0.900;mat=StandardMaterial3D@1.000,0.970,0.900	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_04/@Node3D@9121/bulb_dome
0	136,168,232	MeshInstance3D	0.2x0.0x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_05/@Node3D@9128/@MeshInstance3D@9129
0	152,168,232	MeshInstance3D	0.3x0.0x0.3	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_05/@Node3D@9128/@MeshInstance3D@9130
0	168,168,232	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_05/@Node3D@9128/@MeshInstance3D@9131
0	184,168,232	MeshInstance3D	0.3x0.2x0.3	mat=StandardMaterial3D@1.000,0.970,0.900;mat=StandardMaterial3D@1.000,0.970,0.900	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_05/@Node3D@9128/bulb_dome
0	200,168,232	MeshInstance3D	0.2x0.0x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_06/@Node3D@9135/@MeshInstance3D@9136
0	216,168,232	MeshInstance3D	0.3x0.0x0.3	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_06/@Node3D@9135/@MeshInstance3D@9137
0	232,168,232	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_06/@Node3D@9135/@MeshInstance3D@9138
0	248,168,232	MeshInstance3D	0.3x0.2x0.3	mat=StandardMaterial3D@1.000,0.970,0.900;mat=StandardMaterial3D@1.000,0.970,0.900	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_06/@Node3D@9135/bulb_dome
0	8,184,232	MeshInstance3D	0.2x0.0x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_07/@Node3D@9142/@MeshInstance3D@9143
0	24,184,232	MeshInstance3D	0.3x0.0x0.3	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_07/@Node3D@9142/@MeshInstance3D@9144
0	40,184,232	MeshInstance3D	0.3x0.3x0.0	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_07/@Node3D@9142/@MeshInstance3D@9145
0	56,184,232	MeshInstance3D	0.3x0.2x0.3	mat=StandardMaterial3D@1.000,0.970,0.900;mat=StandardMaterial3D@1.000,0.970,0.900	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_07/@Node3D@9142/bulb_dome
0	72,184,232	MeshInstance3D	0.2x0.0x0.2	mat=StandardMaterial3D@1.000,1.000,1.000;mat=StandardMaterial3D@1.000,1.000,1.000	StreetIdShot/OrisonRoot/F02_CORRIDOR_DOME_08/@Node3D@9149/@MeshInstance3D@9150
